,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_Germany,Geography_Spain,Gender_Male
7748,0.9839999999999999,0.22972972972972977,0.9,0.47807494269884643,0.0,1.0,0.0,0.24105497074970658,1.0,0.0,0.0
10241,0.44641673870395976,0.359800871285254,0.8,0.12211978165744564,0.0,1.0,0.0,0.08863076610958823,0.0,1.0,1.0
12670,0.5183964420866032,0.3053633354834845,0.6200444739174593,0.0,0.26651842027513584,1.0,0.0,0.7399457411316172,0.0,1.0,1.0
8348,0.584,0.24324324324324326,0.2,0.4962013859890285,0.6666666666666667,1.0,1.0,0.2894908463758289,1.0,0.0,0.0
3684,0.2639999999999999,0.22972972972972977,0.2,0.5305410256411279,0.0,0.0,1.0,0.3997700280376776,0.0,0.0,0.0
13910,0.6433631392074264,0.30817678401073545,0.045641685474365416,0.6512582961880307,0.0,1.0,0.0,0.32583047811445687,0.0,1.0,1.0
5534,0.616,0.14864864864864863,0.8,0.0,0.3333333333333333,0.0,1.0,0.6523098455902538,0.0,0.0,0.0
6946,0.1359999999999999,0.24324324324324326,0.7000000000000001,0.3592894629050385,0.0,1.0,1.0,0.34576477053558613,0.0,0.0,1.0
7973,0.4839999999999999,0.1756756756756757,0.7000000000000001,0.4965889935630838,0.0,1.0,0.0,0.4303815514381623,1.0,0.0,1.0
8071,0.5179999999999999,0.40540540540540543,0.1,0.43053045959815806,0.6666666666666667,1.0,1.0,0.9226534634057552,0.0,0.0,1.0
8394,0.684,0.6554054054054055,1.0,0.6175971287784615,0.0,1.0,1.0,0.35422327832307987,0.0,0.0,1.0
15029,0.5535742178772584,0.2609333324062429,0.3896977800646008,0.46127700324071474,0.3333333333333333,1.0,0.0,0.8482301824323906,1.0,0.0,0.0
14507,0.6915437665113566,0.20219863411296318,0.41535145930402073,0.49964582858864715,0.0,1.0,1.0,0.19755548002638998,1.0,0.0,0.0
13202,0.47179358633917673,0.4324324324324324,0.18311450631176404,0.553153406799598,0.3333333333333333,1.0,0.0,0.9190704241715298,1.0,0.0,1.0
9582,0.41800000000000004,0.5945945945945947,0.6000000000000001,0.4733261221717551,0.0,1.0,1.0,0.10179022096610225,0.0,0.0,1.0
4506,0.4939999999999999,0.6486486486486487,0.30000000000000004,0.0,0.0,1.0,1.0,0.3526384269697756,0.0,1.0,0.0
8421,0.686,0.3378378378378379,0.6000000000000001,0.5131976891494073,0.0,1.0,0.0,0.1816733998096818,0.0,0.0,1.0
9423,0.45599999999999985,0.13513513513513514,0.8,0.6440573541233415,0.0,1.0,0.0,0.8892009686925101,0.0,1.0,0.0
14585,0.9873023229354998,0.4208254770367117,0.8141085300716668,0.4108279032342719,0.0,1.0,0.0,0.5562351900312278,1.0,0.0,1.0
379,0.674,0.2837837837837838,0.2,0.0,0.6666666666666667,0.0,0.0,0.9407849449622439,0.0,1.0,0.0
3628,0.2859999999999999,0.22972972972972977,0.8,0.7107172477877374,0.0,0.0,0.0,0.9871795756494746,1.0,0.0,0.0
7356,0.2859999999999999,0.25675675675675674,0.8,0.5699025448938253,0.3333333333333333,1.0,0.0,0.7942228982867863,0.0,0.0,0.0
2224,0.5619999999999999,0.5,0.9,0.3973129488550511,0.0,1.0,0.0,0.5723716614936726,0.0,1.0,1.0
6530,0.32199999999999995,0.6554054054054055,0.9,0.4209245674209796,0.0,0.0,1.0,0.527118339801451,1.0,0.0,0.0
2497,0.5259999999999999,0.02702702702702703,0.30000000000000004,0.0,0.3333333333333333,1.0,1.0,0.7480823918684233,0.0,0.0,1.0
3452,0.814,0.527027027027027,0.30000000000000004,0.3550422006002517,0.0,1.0,1.0,0.26586353996806694,0.0,0.0,1.0
1562,0.6880000000000001,0.1756756756756757,0.6000000000000001,0.43464894451767255,0.3333333333333333,1.0,1.0,0.0971960322210771,1.0,0.0,1.0
10373,0.3546358780561891,0.34992512811143056,0.1,0.0,0.0,1.0,1.0,0.7433455715104934,0.0,0.0,0.0
899,0.614,0.09459459459459457,0.2,0.6846227884795776,0.0,1.0,0.0,0.11368045648359416,1.0,0.0,1.0
7110,0.658,0.13513513513513514,0.9,0.0,0.3333333333333333,0.0,1.0,0.30878043853187975,0.0,1.0,0.0
5977,0.7079999999999999,0.2972972972972973,0.6000000000000001,0.38044486508446523,0.0,0.0,1.0,0.899850785750039,0.0,0.0,0.0
3147,0.8039999999999999,0.35135135135135137,0.6000000000000001,0.3342804642315133,0.0,1.0,0.0,0.8936386424903577,0.0,1.0,1.0
15215,0.5897650905840441,0.3540822395548029,0.38365532479141284,0.43475743867257843,0.38781558402862404,1.0,1.0,0.16806274548207734,0.0,1.0,0.0
12799,0.6942798743033436,0.17296376579355974,0.797133123838906,0.7363929305562211,0.0,0.0,0.0,0.5754127685972763,0.0,1.0,0.0
15135,0.9999999999999999,0.488907228348953,0.2092519061306489,0.6107670860610674,0.0,0.0,0.0,0.7113348237167931,1.0,0.0,1.0
7824,0.646,0.35135135135135137,0.8,0.531869214309284,0.0,0.0,1.0,0.02848577039107234,0.0,0.0,0.0
7628,0.9999999999999999,0.13513513513513514,0.8,0.3985163059631104,0.0,1.0,0.0,0.9829487216029129,0.0,0.0,1.0
12845,0.4729350693555193,0.23777347682191147,0.21645023118506462,0.0,0.0,1.0,1.0,0.5533907801103628,0.0,1.0,0.0
3573,0.64,0.6554054054054055,0.4,0.0,0.3333333333333333,1.0,1.0,0.057081051240393456,0.0,0.0,1.0
3642,0.856,0.3243243243243243,0.6000000000000001,0.0,0.3333333333333333,1.0,1.0,0.5309800085908204,0.0,0.0,1.0
2758,0.5479999999999999,0.24324324324324326,0.6000000000000001,0.0,0.3333333333333333,0.0,0.0,0.4231607118479815,0.0,0.0,1.0
15789,0.6286429320739632,0.6005525113274366,0.14408858382303083,0.3393600741499795,0.3333333333333333,1.0,1.0,0.6690695627352178,0.0,0.0,1.0
6186,0.5359999999999999,0.25675675675675674,0.5,0.0,0.0,0.0,1.0,0.8935546844723671,0.0,0.0,1.0
13121,0.43594704032021203,0.31176750663111796,0.8464602254648634,0.59492311666071,0.821534084882878,1.0,0.0,0.48400153190504414,0.0,0.0,0.0
9462,0.9,0.37837837837837845,0.6000000000000001,0.0,0.3333333333333333,1.0,0.0,0.8596643979500042,0.0,1.0,0.0
14884,0.4218369860419981,0.24434468890541847,0.24612328680666026,0.4433941165381912,0.0,1.0,0.0,0.032347601767736135,1.0,0.0,0.0
10017,0.5211899482765865,0.4369755339056223,0.8905169929859436,0.4319923934992671,0.0,1.0,1.0,0.8041262159511859,0.0,0.0,0.0
10687,0.7414964614905084,0.36486486486486486,0.6000000000000001,0.3870678686904723,0.0,1.0,0.0,0.410480688784386,1.0,0.0,0.0
3524,0.826,0.22972972972972977,0.7000000000000001,0.4609504998623147,0.3333333333333333,1.0,1.0,0.5235235464986906,0.0,0.0,0.0
11819,0.5498236248455926,0.30075666287427244,0.05119861053923174,0.557762328371133,0.0,1.0,0.0,0.7638360997361859,1.0,0.0,0.0
4454,0.5299999999999999,0.24324324324324326,0.6000000000000001,0.0,0.0,1.0,1.0,0.13501399383641136,0.0,0.0,1.0
11893,0.3541683152008851,0.2309338925341544,0.8004950447084858,0.0,0.0,1.0,0.0,0.4908312845857208,0.0,1.0,0.0
5442,0.5259999999999999,0.3378378378378379,1.0,0.4802017026116062,0.0,0.0,0.0,0.47436255162368,1.0,0.0,0.0
25,0.45399999999999985,0.09459459459459457,0.30000000000000004,0.0,0.3333333333333333,0.0,1.0,0.6225430028567728,0.0,0.0,1.0
10791,0.36024061319707945,0.40297970571117636,0.8140038324817466,0.0,0.04667944160582166,0.0,0.0,0.6166578196229265,0.0,0.0,1.0
3156,0.684,0.3108108108108108,0.8,0.520933778332071,0.0,1.0,0.0,0.2967416388265079,1.0,0.0,0.0
3343,0.248,0.25675675675675674,0.30000000000000004,0.3923161391942043,0.0,0.0,0.0,0.37847044392739504,0.0,0.0,1.0
13724,0.7081920223613728,0.48648648648648657,0.5711966457940583,0.5297415081668736,0.6666666666666667,1.0,0.0,0.7018152724574384,1.0,0.0,0.0
6070,0.5579999999999999,0.22972972972972977,0.4,0.6958554367631894,0.3333333333333333,0.0,1.0,0.7921184473117183,0.0,1.0,1.0
3840,0.7779999999999999,0.5405405405405406,0.1,0.44080750076654635,0.0,0.0,1.0,0.8006318603426626,1.0,0.0,1.0
155,0.7119999999999999,0.527027027027027,0.7000000000000001,0.0,0.0,1.0,0.0,0.08965646219213934,0.0,1.0,1.0
1849,0.46199999999999986,0.14864864864864863,0.8,0.0,0.3333333333333333,1.0,0.0,0.2336403626546335,0.0,1.0,0.0
9397,0.832,0.4594594594594595,0.7000000000000001,0.3687190285107392,0.3333333333333333,0.0,1.0,0.33094175493759653,0.0,0.0,0.0
754,0.9759999999999999,0.2837837837837838,0.5,0.6645483829709506,0.3333333333333333,1.0,0.0,0.07134611355384439,0.0,1.0,0.0
10217,0.6391899048528344,0.25652938857735247,0.7396634950944816,0.0,0.0,1.0,1.0,0.28806915538353406,0.0,0.0,0.0
5952,0.47999999999999987,0.14864864864864863,1.0,0.0,0.0,1.0,1.0,0.2595054827736049,0.0,1.0,1.0
958,0.362,0.12162162162162166,0.8,0.5284067726462167,0.0,0.0,0.0,0.03606014374372752,0.0,1.0,1.0
14761,0.5660590753976669,0.4097768572124618,0.4502953769883348,0.5685277978608726,0.0,0.0,1.0,0.5697096582253208,0.0,0.0,0.0
10963,0.23344335193295024,0.10782035239856086,0.566311767958225,0.36367248335163427,0.3885931399651875,0.0,0.0,0.8284124483988075,0.0,0.0,1.0
10645,0.8021678371308231,0.30247589576915795,0.9,0.4605472066342378,0.18795646038431585,1.0,0.0,0.27200193994857597,1.0,0.0,1.0
7823,0.7099999999999999,0.1891891891891892,0.7000000000000001,0.0,0.3333333333333333,1.0,0.0,0.039553727380964875,0.0,0.0,1.0
6826,0.394,0.445945945945946,0.1,0.0,0.3333333333333333,1.0,1.0,0.2845113208311394,0.0,0.0,0.0
13606,0.5574481601091719,0.19769162328133072,0.6543060040939491,0.6734204350977889,0.0,1.0,0.0,0.5482132465659556,0.0,0.0,0.0
4813,0.33399999999999996,0.2837837837837838,0.30000000000000004,0.0,0.3333333333333333,0.0,1.0,0.06227559731954401,0.0,1.0,1.0
10308,0.5317186467850744,0.3592286592282867,0.49447194780711934,0.38718663173325285,0.3333333333333333,1.0,1.0,0.3492552350647048,0.0,1.0,0.0
937,0.9999999999999999,0.35135135135135137,0.5,0.5125799084401161,0.0,0.0,1.0,0.8555048007084677,1.0,0.0,0.0
1114,0.5159999999999999,0.5945945945945947,0.8,0.5778302258100092,0.0,0.0,0.0,0.8792062141934555,0.0,0.0,0.0
15763,0.4335178741924395,0.5055903734404517,0.30000000000000004,0.0,0.6414871053110068,1.0,0.0,0.04584244647621751,0.0,0.0,0.0
837,0.672,0.5135135135135136,0.5,0.44496982818801056,0.0,1.0,1.0,0.4027499126166548,1.0,0.0,0.0
10622,0.7677013016375829,0.5839738163212943,0.16845052006479816,0.48461621996895116,0.0,1.0,1.0,0.444275539335572,1.0,0.0,1.0
5913,0.658,0.3243243243243243,0.2,0.0,0.0,1.0,1.0,0.8414938126591088,0.0,1.0,1.0
1835,0.6920000000000001,0.27027027027027034,0.6000000000000001,0.5672268768566553,0.0,1.0,1.0,0.04003837366468497,1.0,0.0,1.0
1278,0.662,0.6554054054054055,0.7000000000000001,0.0,0.3333333333333333,0.0,1.0,0.8185948758106399,0.0,1.0,1.0
7582,0.894,0.2027027027027027,1.0,0.3330259708234527,0.0,0.0,0.0,0.3488111114611445,1.0,0.0,0.0
132,0.674,0.27027027027027034,0.9,0.4885285097228122,0.0,1.0,1.0,0.17800349933418638,0.0,0.0,1.0
5109,0.7199999999999999,0.13513513513513514,0.6000000000000001,0.0,0.0,1.0,0.0,0.24210012056151362,0.0,1.0,0.0
11836,0.3418906553425593,0.26607840886836115,0.30000000000000004,0.44265907838146085,0.6666666666666667,1.0,0.0,0.2514839246821741,1.0,0.0,0.0
13327,0.5890710595305874,0.09986917976323001,0.31301064341596746,0.30027158523360764,0.6232978552801087,1.0,0.0,0.07945588622533853,0.0,1.0,0.0
2050,0.2839999999999999,0.4189189189189189,0.8,0.0,0.0,1.0,1.0,0.91435487089017,0.0,0.0,0.0
4659,0.12,0.4324324324324324,0.2,0.40765073181704975,0.3333333333333333,1.0,0.0,0.44909738880063044,1.0,0.0,0.0
12081,0.46850883968658774,0.3621076878445507,0.8301007774875813,0.5591129795765838,0.0,0.0,0.0,0.33405506947246,1.0,0.0,1.0
3629,0.642,0.40540540540540543,0.8,0.46119856870971004,0.3333333333333333,0.0,0.0,0.4160360314410026,0.0,0.0,0.0
5031,0.838,0.21621621621621623,0.7000000000000001,0.5469916889363328,0.0,1.0,1.0,0.35687578163714634,1.0,0.0,0.0
15335,0.5664916284333698,0.3895902251592816,0.9,0.45022078268001997,0.15247305514890333,1.0,1.0,0.7332483824887325,1.0,0.0,0.0
15233,0.6327668818648176,0.506570280770369,0.794862007770073,0.547822639523403,0.0,1.0,0.0,0.6502047204594625,1.0,0.0,0.0
13997,0.7761855624223714,0.3914739585081724,0.5457357006399568,0.5565302548864131,0.0,0.0,1.0,0.3672680425548193,1.0,0.0,1.0
7117,0.42800000000000005,0.1756756756756757,0.5,0.48410838838988374,0.0,1.0,1.0,0.10211230172481471,0.0,1.0,1.0
8061,0.254,0.1756756756756757,0.9,0.0,0.3333333333333333,0.0,1.0,0.920335842072918,0.0,1.0,1.0
77,0.656,0.1891891891891892,0.9,0.0,0.0,1.0,1.0,0.7410660718098578,0.0,0.0,0.0
9763,0.5379999999999999,0.12162162162162166,0.1,0.6157240176678906,0.0,1.0,0.0,0.7819904800908486,0.0,0.0,1.0
819,0.7399999999999999,0.3378378378378379,0.6000000000000001,0.5493227549081782,0.3333333333333333,1.0,0.0,0.8628133486747983,0.0,0.0,0.0
5157,0.6980000000000001,0.4324324324324324,0.0,0.632263123246574,0.0,1.0,0.0,0.9689639860606687,0.0,1.0,0.0
15248,0.32072189524727546,0.4017045415425823,0.1975103279468281,0.0,0.0,1.0,1.0,0.5653820915578421,0.0,1.0,1.0
8344,0.33999999999999997,0.3378378378378379,0.30000000000000004,0.6010614508862943,0.6666666666666667,0.0,1.0,0.12661934214717505,1.0,0.0,1.0
3883,0.33799999999999997,0.2837837837837838,0.1,0.3894012106668489,0.0,1.0,1.0,0.15350190943235076,0.0,0.0,1.0
1623,0.47799999999999987,0.27027027027027034,0.2,0.0,0.0,1.0,0.0,0.3995566576608066,0.0,0.0,1.0
1516,0.592,0.25675675675675674,0.7000000000000001,0.38485211266454844,0.0,0.0,0.0,0.8171560384016673,0.0,0.0,0.0
3347,0.7499999999999999,0.36486486486486486,0.1,0.5175620109343998,0.0,0.0,0.0,0.12104690997990307,0.0,0.0,1.0
14997,0.8345083226018917,0.24690279060444956,0.5872919349527075,0.5242937960531917,0.0,1.0,0.0,0.5832647093504206,1.0,0.0,0.0
8030,0.4839999999999999,0.27027027027027034,0.30000000000000004,0.0,0.0,1.0,1.0,0.06447770762107781,0.0,1.0,1.0
8490,0.7919999999999999,0.40540540540540543,0.5,0.6587631655545885,0.0,1.0,0.0,0.7689478345181964,0.0,0.0,1.0
7647,0.836,0.09459459459459457,0.0,0.3124618445680476,0.0,1.0,1.0,0.04152701583001176,0.0,0.0,1.0
12014,0.3046989389440994,0.4019664709712535,0.768637971296819,0.0,0.0,1.0,1.0,0.8835545740854449,0.0,0.0,0.0
6552,0.886,0.21621621621621623,0.5,0.5092031190831305,0.0,1.0,0.0,0.7167957039897309,1.0,0.0,0.0
3804,0.5079999999999999,0.2972972972972973,0.1,0.0,0.3333333333333333,1.0,0.0,0.6160367815126344,0.0,0.0,0.0
12646,0.4373682779016591,0.38052288088185493,0.8485952797731886,0.0,0.6666666666666667,0.0,1.0,0.4954548828122605,0.0,0.0,0.0
7263,0.598,0.37837837837837845,0.2,0.0,0.3333333333333333,1.0,1.0,0.3329874002967283,0.0,0.0,0.0
7690,0.43800000000000006,0.1756756756756757,0.1,0.4599754824757734,0.0,0.0,0.0,0.7276526908319744,0.0,1.0,1.0
14965,0.5999388751013265,0.6183175730446753,0.7030562449336755,0.5679004703126365,0.0,1.0,0.0,0.17006398074128665,0.0,0.0,0.0
11151,0.8250538215934959,0.40629508633746164,0.1,0.3045972640594089,0.0,1.0,0.0,0.7927952984774871,0.0,1.0,0.0
7561,0.57,0.3108108108108108,0.4,0.41269696393463984,0.3333333333333333,1.0,0.0,0.9687673672835755,0.0,0.0,1.0
7141,0.8099999999999999,0.27027027027027034,0.1,0.32715880778526457,0.0,0.0,1.0,0.05161592932125018,1.0,0.0,0.0
15240,0.61917580476527,0.2798341377128052,0.7658454761850484,0.4450347810241781,0.0,1.0,1.0,0.5057794404993418,1.0,0.0,0.0
14201,0.3373261931873725,0.40226736421224973,0.5767784951706477,0.5555919242940911,0.0,0.0,0.0,0.45500987512327984,1.0,0.0,1.0
7952,0.7919999999999999,0.2027027027027027,0.2,0.42992810347818916,0.3333333333333333,1.0,1.0,0.7309739080082147,1.0,0.0,0.0
12710,0.5794342484544006,0.4576135798527662,0.04068297545447652,0.4794526253735792,0.0,0.0,0.0,0.05144880158529435,0.0,0.0,0.0
4548,0.57,0.5405405405405406,0.1,0.0,0.0,1.0,1.0,0.2945056252872149,0.0,0.0,0.0
14836,0.6744802247243817,0.3724423020843314,0.6639831456713727,0.0,0.6266479396348585,1.0,0.0,0.7677553942100178,0.0,1.0,0.0
9148,0.6960000000000001,0.25675675675675674,0.8,0.0,0.3333333333333333,0.0,0.0,0.7250332906792599,0.0,0.0,1.0
2695,0.4939999999999999,0.2837837837837838,0.8,0.6478014240762058,0.6666666666666667,1.0,0.0,0.18021661068632053,1.0,0.0,0.0
10785,0.5680081375009309,0.5330159271752202,0.8777596944423756,0.4668461359545845,0.0,1.0,1.0,0.5763141482536221,0.0,0.0,1.0
143,0.886,0.4594594594594595,0.2,0.0,0.0,1.0,0.0,0.79563718335101,0.0,1.0,1.0
11721,0.42134460927426165,0.24986675155774143,0.1612206709414126,0.0,0.0,1.0,1.0,0.9227950151713448,0.0,0.0,0.0
5391,0.578,0.12162162162162166,0.8,0.5333103173483705,0.3333333333333333,1.0,0.0,0.031201579750866203,0.0,1.0,0.0
14322,0.7560009248829903,0.3278809506320486,0.8368404826614203,0.5738325994699787,0.3333333333333333,1.0,0.0,0.18613810522906807,1.0,0.0,0.0
15857,0.6745898905408466,0.13986964475076835,0.4953286171792419,0.382326953622456,0.0,1.0,0.0,0.03206847143703451,0.0,1.0,0.0
9938,0.352,0.24324324324324326,0.5,0.3632238890300042,0.0,0.0,0.0,0.29052839546176656,0.0,1.0,0.0
5225,0.5299999999999999,0.6486486486486487,0.7000000000000001,0.0,0.3333333333333333,1.0,1.0,0.37288171020332445,0.0,0.0,1.0
3708,0.43000000000000005,0.21621621621621623,0.7000000000000001,0.0,0.0,0.0,0.0,0.3729469164305191,0.0,0.0,1.0
11037,0.3254297458152706,0.3384041463306168,0.4193919493402525,0.0,0.0,1.0,0.0,0.6112123375526963,0.0,1.0,0.0
13983,0.33198075948895867,0.5104276429043437,0.2,0.5112708136443047,0.0,1.0,0.0,0.436423875094015,0.0,0.0,0.0
1416,0.46999999999999986,0.2027027027027027,0.8,0.0,0.3333333333333333,1.0,0.0,0.5709069716157893,0.0,1.0,0.0
4052,0.5319999999999999,0.3108108108108108,1.0,0.4512597126586337,0.3333333333333333,1.0,1.0,0.570361119486911,1.0,0.0,1.0
12184,0.5934763559131487,0.32581151308107587,0.7127135433142914,0.550910523467072,0.0,0.0,0.0,0.3409897418883263,0.0,0.0,1.0
14239,0.5899358966337483,0.30743302201369793,0.8687510907253413,0.46099352480265154,0.0,0.0,0.0,0.3495723432237505,1.0,0.0,1.0
14219,0.5372311461885545,0.36590054538627115,0.6000000000000001,0.6048942157317897,0.0,1.0,0.0,0.6010330025035534,0.0,0.0,0.0
6494,0.6980000000000001,0.13513513513513514,0.7000000000000001,0.0,0.3333333333333333,1.0,1.0,0.11337682748702499,0.0,0.0,1.0
11688,0.45262453409086,0.38852610565243123,0.7125155303046652,0.38877125549541397,0.0,0.0,0.0,0.47714029368978034,0.0,1.0,1.0
3529,0.5459999999999999,0.08108108108108109,0.5,0.0,0.3333333333333333,1.0,0.0,0.5807977661866708,0.0,0.0,0.0
10159,0.5182489916743209,0.34773785565563453,0.8,0.6536014327639118,0.0,1.0,0.0,0.311013655516931,0.0,0.0,1.0
6623,0.46199999999999986,0.13513513513513514,0.30000000000000004,0.4159756656577179,0.0,1.0,1.0,0.14964514111097607,0.0,0.0,1.0
9902,0.7599999999999999,0.12162162162162166,0.7000000000000001,0.0,0.3333333333333333,1.0,0.0,0.7205083085434659,0.0,0.0,0.0
8570,0.8099999999999999,0.13513513513513514,0.7000000000000001,0.4963779517014259,0.0,0.0,1.0,0.944286729382656,0.0,0.0,0.0
5609,0.5459999999999999,0.2972972972972973,0.4,0.0,0.6666666666666667,1.0,0.0,0.158303117947764,0.0,1.0,0.0
5065,0.9640000000000001,0.12162162162162166,1.0,0.3929493843496378,0.0,1.0,0.0,0.15452130678479792,0.0,0.0,0.0
8450,0.634,0.35135135135135137,0.5,0.5596163765136674,0.3333333333333333,0.0,1.0,0.2857903429777544,1.0,0.0,0.0
11076,0.8398122194009813,0.5135135135135136,0.2070573567710281,0.013937236685745676,0.0,1.0,1.0,0.1366178438306139,0.0,1.0,0.0
6615,0.622,0.10810810810810811,0.8,0.0,0.3333333333333333,0.0,0.0,0.98441546167659,0.0,0.0,1.0
11545,0.5931174492963979,0.2096076842663969,0.47445156821433143,0.5056331004028768,0.0,1.0,1.0,0.26995083398746383,1.0,0.0,0.0
7296,0.626,0.25675675675675674,0.8,0.6189912007700019,0.0,1.0,0.0,0.5935819370749906,1.0,0.0,0.0
11376,0.25892542794110285,0.30257774967516976,0.690231163100936,0.0,0.0,1.0,0.0,0.8492924694966357,0.0,0.0,0.0
113,0.65,0.24324324324324326,0.9,0.4232417632194809,0.0,0.0,1.0,0.11492467530649175,0.0,1.0,1.0
4615,0.43000000000000005,0.35135135135135137,0.1,0.0,0.3333333333333333,0.0,1.0,0.44799893389818723,0.0,0.0,0.0
10631,0.6251955311353218,0.35905179119363817,0.3541899528997533,0.0,0.0,0.0,0.0,0.8237572992825422,0.0,1.0,0.0
13600,0.914730671266827,0.4105681723124567,0.793820447511218,0.27912785743081536,0.3333333333333333,0.0,0.0,0.44658255301314487,0.0,1.0,0.0
1160,0.32599999999999996,0.22972972972972977,0.8,0.0,0.0,1.0,0.0,0.38318014370372366,0.0,0.0,1.0
15484,0.5508472543423308,0.461963984584819,0.23991852699598115,0.6001824591078755,0.13306175665327047,1.0,1.0,0.786688521200638,0.0,1.0,0.0
15798,0.732844555413099,0.28188163195247956,0.8643206794080581,0.5613942503834752,0.3333333333333333,1.0,0.0,0.23243450595338472,1.0,0.0,0.0
7250,0.5079999999999999,0.13513513513513514,0.6000000000000001,0.0,0.3333333333333333,1.0,1.0,0.3452563719835244,0.0,1.0,0.0
4138,0.85,0.1891891891891892,0.8,0.4849348594084555,0.0,0.0,1.0,0.6294941666929191,1.0,0.0,1.0
5810,0.2899999999999999,0.3243243243243243,0.7000000000000001,0.0,0.3333333333333333,0.0,0.0,0.6520270185802743,0.0,1.0,0.0
8485,0.64,0.09459459459459457,0.7000000000000001,0.0,0.3333333333333333,1.0,1.0,0.7236281064841692,0.0,0.0,1.0
7439,0.16399999999999992,0.12162162162162166,0.6000000000000001,0.24846665831533435,0.3333333333333333,0.0,0.0,0.2693411720819338,0.0,0.0,0.0
9787,0.406,0.1891891891891892,0.7000000000000001,0.25541083234232675,0.0,0.0,1.0,0.5457921231477606,0.0,0.0,1.0
6960,0.646,0.2837837837837838,0.7000000000000001,0.32784430523165803,0.3333333333333333,1.0,0.0,0.5477222074708135,0.0,0.0,1.0
8225,0.64,0.527027027027027,0.30000000000000004,0.6997899027449752,0.3333333333333333,1.0,0.0,0.49529815097341795,0.0,1.0,0.0
14506,0.5603984327525381,0.39189189189189194,0.17424404055846696,0.0,0.0,1.0,0.0,0.15750433119877133,0.0,0.0,1.0
14624,0.8822706750414718,0.31859085484756444,0.6915144651743954,0.509871988182853,0.0,1.0,1.0,0.34290207546286094,1.0,0.0,0.0
8720,0.7219999999999999,0.13513513513513514,0.8,0.0,0.3333333333333333,0.0,0.0,0.5257917631133773,0.0,0.0,0.0
12733,0.6190519724514811,0.5861943071693052,0.28898129304456055,0.5792036063853586,0.5433125478272895,1.0,1.0,0.29797072998708524,0.0,0.0,0.0
13945,0.4865861177462094,0.36700257327735264,0.6789547605631026,0.45573062511296597,0.0,1.0,1.0,0.15882336108960243,1.0,0.0,1.0
7002,0.42800000000000005,0.1891891891891892,1.0,0.557498066246738,0.3333333333333333,1.0,0.0,0.07684058827618036,1.0,0.0,0.0
12347,0.3850565031043762,0.33637517560143937,0.2445881497253258,0.5723024578446201,0.0,1.0,0.0,0.2871572249817781,0.0,0.0,1.0
7786,0.47199999999999986,0.2027027027027027,1.0,0.2668361086367776,0.3333333333333333,1.0,1.0,0.7038044633262476,0.0,1.0,0.0
14500,0.40709874999804674,0.35236627252472197,0.5184979166634115,0.15021323994786628,0.0,0.0,0.0,0.44031265316516,0.0,1.0,1.0
11684,0.9399005031290566,0.5086344369893641,0.7356076819239893,0.6260517554205773,0.0,0.0,0.0,0.1912737717777799,0.0,0.0,1.0
10880,0.24019322433359708,0.14484557140149182,0.7322232303195699,0.0,0.3333333333333333,1.0,0.0,0.7772646275427236,0.0,0.0,0.0
12599,0.4880780991608191,0.2748582437292553,0.1113170011988297,0.4040597851670222,0.0,1.0,1.0,0.34777408518066555,1.0,0.0,1.0
11597,0.2687093441122305,0.18135107823740002,0.7322663971942347,0.7215016586348938,0.0,1.0,0.0,0.5427322561840222,0.0,0.0,1.0
13899,0.5606320738541535,0.3712670478339391,0.14473761539711494,0.43596523217590905,0.0,1.0,0.0,0.009814651969036976,1.0,0.0,0.0
11231,0.6338636059568568,0.29669651528905033,1.0,0.41784988361061964,0.0,1.0,0.0,0.01117196621920958,1.0,0.0,1.0
9840,0.45200000000000007,0.10810810810810811,0.8,0.0,0.3333333333333333,0.0,1.0,0.17046367928137135,0.0,1.0,1.0
5151,0.848,0.22972972972972977,0.30000000000000004,0.4839360076435815,0.0,1.0,1.0,0.12195559675949051,0.0,0.0,0.0
15375,0.8518958791567581,0.43068307972737346,0.9064726050087182,0.020203408738341002,0.8333333333333333,1.0,1.0,0.9440902038536862,0.0,0.0,1.0
14534,0.41066166911309815,0.4187669662766322,0.933458272172547,0.0,0.11152757390848969,1.0,0.0,0.833074786245964,0.0,0.0,0.0
2468,0.7000000000000001,0.27027027027027034,0.9,0.2629060667620069,0.0,1.0,1.0,0.5047427029281296,0.0,0.0,1.0
11987,0.7747127267926323,0.16952104419288375,0.8485147576575535,0.4813911356645655,0.17161747447482192,1.0,1.0,0.8138584546664954,0.0,0.0,0.0
8126,0.7579999999999999,0.2837837837837838,0.6000000000000001,0.5078390592770157,0.0,1.0,1.0,0.9249164295190191,1.0,0.0,1.0
520,0.9999999999999999,0.22972972972972977,0.1,0.8440650544609567,0.0,1.0,0.0,0.9429027472123587,0.0,0.0,0.0
3025,0.818,0.2837837837837838,0.6000000000000001,0.0,0.3333333333333333,1.0,1.0,0.7024975385149282,0.0,0.0,0.0
9343,0.9899999999999999,0.3378378378378379,0.30000000000000004,0.6060771128229793,0.3333333333333333,1.0,0.0,0.4895391509889194,1.0,0.0,0.0
5443,0.7020000000000001,0.13513513513513514,0.1,0.4122044930672849,0.0,0.0,1.0,0.38150218345852027,0.0,1.0,1.0
